"Course Name","Rank","Original Comment","Comment for SURGhub","Profession","Country","Star Rating","Used","check for cnd (dont touch)","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
"","","","","","","","FALSE","FALSE","","","","","","","","","","","","","","","",""
